Close,Adj_Close,Chg
11.316,11.316,-0.004399085
11.29,11.29,-0.002297632
11.235,11.235,-0.004871568
11.191,11.191,-0.003916333
11.08,11.08,-0.009918685
10.777,10.777,-0.02734657
10.745,10.745,-0.002969286
10.691,10.691,-0.005025593
10.637,10.637,-0.005050977
10.741,10.741,0.009777193
10.695,10.695,-0.004282655
10.711,10.711,0.001496026
10.723,10.723,0.001120344
10.635,10.635,-0.008206659
10.7,10.7,0.006111895
10.617,10.617,-0.007757009
10.634,10.634,0.001601206
10.595,10.595,-0.003667482
10.648,10.648,0.00500236
10.677,10.677,0.002723516
10.773,10.773,0.00899129
10.84,10.84,0.006219252
10.982,10.982,0.013099631
10.897,10.897,-0.007739938
10.902,10.902,0.000458842
10.92,10.92,0.001651073
10.921,10.921,9.16E-05
11.065,11.065,0.013185606
11.255,11.255,0.017171261
11.327,11.327,0.006397157
11.273,11.273,-0.00476737
11.131,11.131,-0.012596469
10.97,10.97,-0.014464109
10.982,10.982,0.001093892
11.081,11.081,0.009014751
11.095,11.095,0.001263424
11.139,11.139,0.00396575
11.079,11.079,-0.00538648
10.992,10.992,-0.007852694
10.967,10.967,-0.002274381
10.973,10.973,0.000547096
10.822,10.822,-0.01376105
10.847,10.847,0.002310109
10.818,10.818,-0.00267355
10.835,10.835,0.001571455
10.791,10.791,-0.004060914
10.94,10.94,0.013807803
11.052,11.052,0.01023766
11.131,11.131,0.007148028
11.068,11.068,-0.005659869
10.99,10.99,-0.007047344
11.036,11.036,0.004185623
11.264,11.264,0.020659659
11.202,11.202,-0.005504261
11.05,11.05,-0.013569006
11.01,11.01,-0.00361991
10.903,10.903,-0.009718438
10.887,10.887,-0.001467486
11.118,11.118,0.021217966
11.09,11.09,-0.002518439
11.201,11.201,0.010009017
11.193,11.193,-0.000714222
11.138,11.138,-0.004913785
11.32,11.32,0.016340456
11.352,11.352,0.002826855
11.408,11.408,0.004933051
11.605,11.605,0.017268583
11.551,11.551,-0.004653167
11.478,11.478,-0.006319799
11.418,11.418,-0.005227392
11.481,11.481,0.005517604
